id,name,full-name,identity,align,eye,hair,sex,alive,appearances,first appearance,year
576,mark moonrider, (new earth),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,51,"1971, march",1971.0
577,serifan, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,51,"1971, march",1971.0
579,phillip mason, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,51,"1959, august",1959.0
580,joar mahkent, (new earth),secret identity,bad characters,blue eyes,red hair,male characters,deceased characters,51,"1947, october",1947.0
581,koryak, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,50,"1995, january",1995.0
582,lyrl dox, (new earth),public identity,bad characters,green eyes,blond hair,male characters,living characters,50,"1991, june",1991.0
583,lonnie machin, (new earth),secret identity,good characters,blue eyes,red hair,male characters,living characters,50,"1989, november",1989.0
584,sodam yat, (new earth),public identity,good characters,green eyes,black hair,male characters,living characters,50,1986,1986.0
585,chester williams, (new earth),public identity,good characters,blue eyes,red hair,male characters,living characters,50,"1985, december",1985.0
586,angela roth, (new earth),secret identity,good characters,blue eyes,black hair,female characters,deceased characters,50,"1981, january",1981.0
587,christopher king, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,50,"1981, february",1981.0
588,mad harriet, (new earth),secret identity,bad characters,black eyes,green hair,female characters,deceased characters,50,"1972, february",1972.0
589,vykin the black, (new earth),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,50,"1971, march",1971.0
590,donald hall, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,50,"1968, june",1968.0
594,lor-zod, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,49,"2006, december",2006.0
595,blaze, (new earth),secret identity,bad characters,red eyes,black hair,female characters,living characters,49,"1990, july",1990.0
598,bernadeth, (new earth),secret identity,bad characters,brown eyes,black hair,female characters,living characters,49,"1972, february",1972.0
599,jay abrams, (new earth),secret identity,good characters,grey eyes,black hair,male characters,living characters,49,"1971, february",1971.0
600,mortimer jibbet, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,49,"1939, april",1939.0
601,iolande, (new earth),public identity,good characters,purple eyes,black hair,female characters,living characters,48,"2006, august",2006.0
603,yrra cynril, (new earth),secret identity,neutral characters,brown eyes,black hair,female characters,living characters,48,"1997, february",1997.0
610,joseph jones, (new earth),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,47,"1991, january",1991.0
611,matthew ryder, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,47,"1991, september",1991.0
613,neptune perkins, (new earth),public identity,good characters,blue eyes,black hair,male characters,deceased characters,47,"1945, august",1945.0
614,irene miller, (new earth),public identity,good characters,grey eyes,black hair,female characters,living characters,47,"1940, september",1940.0
616,helen claiborne, (new earth),public identity,neutral characters,blue eyes,black hair,female characters,living characters,46,"1995, june",1995.0
617,crystal brown, (new earth),public identity,good characters,green eyes,brown hair,female characters,living characters,46,"1992, august",1992.0
618,mary elizabeth kane, (new earth),secret identity,good characters,blue eyes,blond hair,female characters,living characters,46,1989,1989.0
620,joseph chilton, (new earth),public identity,bad characters,hazel eyes,blond hair,male characters,deceased characters,46,"1987, february",1987.0
621,siobhan mcdougal, (new earth),secret identity,bad characters,white eyes,white hair,female characters,living characters,46,"1987, december",1987.0
622,miya shimada, (new earth),secret identity,good characters,brown eyes,black hair,female characters,living characters,46,"1984, may",1984.0
623,alec holland, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,46,"1972, november",1972.0
625,bito wladon, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,living characters,46,"1962, july",1962.0
628,poseidon, (new earth),public identity,neutral characters,white eyes,white hair,male characters,living characters,46,"1940, september",1940.0
630,ryan choi, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,45,"2006, august",2006.0
631,hunter zolomon, (new earth),secret identity,bad characters,red eyes,brown hair,male characters,living characters,45,"2001, november",2001.0
632,wendy jones, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,45,"1984, april",1984.0
634,arani desai, (new earth),secret identity,good characters,blue eyes,black hair,female characters,deceased characters,45,"1977, september",1977.0
635,duela dent, (earth-3),secret identity,neutral characters,purple eyes,red hair,female characters,deceased characters,45,"1976, august",1976.0
636,richard drakunovski, (new earth),public identity,good characters,blue eyes,red hair,male characters,living characters,45,"1975, may",1975.0
637,calvin carson, (new earth),public identity,good characters,blue eyes,brown hair,male characters,living characters,45,"1960, august",1960.0
638,gregory sanders, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,45,"1941, november",1941.0
639,mist i, (new earth),secret identity,bad characters,blue eyes,white hair,male characters,deceased characters,45,"1941, october",1941.0
640,rodney gaynor, (new earth),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,45,"1940, january",1940.0
641,larfleeze, (new earth),public identity,neutral characters,yellow eyes,orange hair,male characters,living characters,44,"2008, june",2008.0
643,sean noonan, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,44,1993,1993.0
648,"william everett, sr.", (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,44,"1983, july",1983.0
649,selinda flinders, (new earth),secret identity,bad characters,blue eyes,red hair,female characters,living characters,44,"1981, january",1981.0
651,gavyn, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,44,"1980, january",1980.0
654,jon valor, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,44,"1940, april",1940.0
656,zachary zatara, (new earth),public identity,good characters,green eyes,black hair,male characters,living characters,43,"2006, may",2006.0
657,alura in-ze, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,43,"2004, june",2004.0
659,iris west ii, (new earth),secret identity,good characters,green eyes,red hair,female characters,living characters,43,"1999, march",1999.0
663,sandra knight, (new earth),secret identity,good characters,black eyes,black hair,female characters,living characters,43,"1987, june",1987.0
664,elizabeth chapel, (new earth),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,43,"1985, october",1985.0
666,teekl, (new earth),public identity,neutral characters,red eyes,orange hair,male characters,living characters,43,"1973, march",1973.0
668,louis kiyahani, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,43,"1963, february",1963.0
670,dru-zod ii, (new earth),public identity,bad characters,black eyes,black hair,male characters,living characters,43,"1961, april",1961.0
672,paco testas, (new earth),public identity,good characters,black eyes,brown hair,male characters,living characters,42,"2006, february",2006.0
673,mitchell shelley, (new earth),public identity,good characters,brown eyes,white hair,male characters,living characters,42,"1997, may",1997.0
674,"roy raymond, jr.", (new earth),secret identity,good characters,black eyes,blond hair,male characters,living characters,42,"1997, february",1997.0
675,audrey spears, (new earth),secret identity,good characters,brown eyes,brown hair,female characters,living characters,42,"1996, october",1996.0
678,william henderson, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,42,"1987, january",1987.0
679,helga jace, (new earth),secret identity,bad characters,blue eyes,grey hair,female characters,deceased characters,42,"1983, august",1983.0
680,edward raymond, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,42,"1978, april",1978.0
681,traya sutton, (new earth),public identity,good characters,blue eyes,black hair,female characters,living characters,42,"1978, march",1978.0
682,rac shade, (new earth),secret identity,good characters,blue eyes,red hair,male characters,living characters,42,"1977, july",1977.0
683,glorious godfrey, (new earth),secret identity,bad characters,black eyes,red hair,male characters,living characters,42,"1971, july",1971.0
685,william walker, (new earth),secret identity,neutral characters,black eyes,black hair,male characters,deceased characters,42,"1971, july",1971.0
687,rama kushna, (new earth),public identity,neutral characters,black eyes,black hair,female characters,living characters,42,"1967, october",1967.0
688,laura de mille, (new earth),secret identity,bad characters,blue eyes,black hair,female characters,deceased characters,42,"1964, march",1964.0
689,june robbins, (new earth),secret identity,good characters,blue eyes,strawberry blond hair,female characters,living characters,42,"1957, april",1957.0
690,janu, (new earth),public identity,good characters,black eyes,brown hair,male characters,living characters,42,"1954, april",1954.0
691,myra mason, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,42,"1941, april",1941.0
693,sayd, (new earth),public identity,good characters,green eyes,white hair,female characters,living characters,41,"2007, august",2007.0
695,catalina flores, (new earth),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,41,"2002, september",2002.0
696,manitou raven, (new earth),secret identity,good characters,white eyes,black hair,male characters,deceased characters,41,"2002, july",2002.0
697,josephine macdonald, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,41,"2001, december",2001.0
699,ariana dzerchenko, (new earth),public identity,good characters,blue eyes,black hair,female characters,living characters,41,"1992, december",1992.0
701,lazarus lane, (new earth),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,41,"1970, november",1970.0
703,abel, (new earth),secret identity,neutral characters,blue eyes,black hair,male characters,living characters,41,"1969, july",1969.0
704,strong bow, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,41,"1951, may",1951.0
705,phoebus apollo, (new earth),public identity,neutral characters,blue eyes,blond hair,male characters,living characters,41,"1941, december",1941.0
706,arthur pendragon, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,41,"1936, february",1936.0
707,brenda del vecchio, (new earth),public identity,good characters,brown eyes,red hair,female characters,living characters,40,"2006, february",2006.0
708,jai west, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,40,"2005, october",2005.0
709,jessica midnight, (new earth),public identity,good characters,blue eyes,black hair,female characters,living characters,40,"2002, october",2002.0
711,stacy, (new earth),public identity,neutral characters,green eyes,red hair,female characters,living characters,40,"2000, march",2000.0
715,donna carol force, (new earth),public identity,good characters,blue eyes,brown hair,female characters,living characters,40,1993,1993.0
719,mariah romanova, (new earth),public identity,good characters,blue eyes,red hair,female characters,living characters,40,"1977, may",1977.0
721,christopher chance, (new earth),public identity,good characters,blue eyes,black hair,male characters,living characters,40,"1972, december",1972.0
723,eve aries, (pre-zero hour),public identity,bad characters,green eyes,red hair,female characters,living characters,40,"1961, august",1961.0
724,harold shapiro, (new earth),public identity,good characters,blue eyes,red hair,male characters,living characters,40,"1961, december",1961.0
726,ursa, (new earth),public identity,bad characters,brown eyes,brown hair,female characters,living characters,39,"2007, january",2007.0
727,amon tomaz, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,39,"2006, october",2006.0
729,taleb beni khalid, (new earth),secret identity,neutral characters,brown eyes,brown hair,male characters,living characters,39,"2006, june",2006.0
731,dudley soames, (new earth),public identity,bad characters,hazel eyes,brown hair,male characters,deceased characters,39,"1996, october",1996.0
732,preston lindsay, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,39,"1995, april",1995.0
733,william everett iii, (new earth),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,39,"1994, march",1994.0
734,frieda goren, (dakotaverse),public identity,good characters,green eyes,red hair,female characters,living characters,39,"1993, june",1993.0
739,shilo norman, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,39,"1973, september",1973.0
740,john dee, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,39,"1961, july",1961.0
743,adrianna tomaz, (new earth),public identity,neutral characters,brown eyes,brown hair,female characters,deceased characters,38,"2006, may",2006.0
744,brainiac 8, (new earth),secret identity,good characters,red eyes,pink hair,female characters,deceased characters,38,"2003, july",2003.0
748,aleea strange, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,38,"1990, may",1990.0
749,anatoli knyazev, (new earth),public identity,bad characters,brown eyes,blond hair,male characters,deceased characters,38,"1988, march",1988.0
751,sigrid nansen, (new earth),public identity,good characters,blue eyes,white hair,female characters,living characters,38,"1986, november",1986.0
752,kole weathers, (new earth),secret identity,good characters,blue eyes,red hair,female characters,deceased characters,38,"1985, june",1985.0
754,arthur hall, (new earth),public identity,good characters,brown eyes,white hair,male characters,living characters,38,"1982, december",1982.0
758,cyril sheldrake, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,deceased characters,38,"1950, december",1950.0
761,thara ak-var, (new earth),secret identity,good characters,brown eyes,brown hair,female characters,deceased characters,37,"2008, december",2008.0
762,amy allen, (new earth),secret identity,neutral characters,blue eyes,brown hair,female characters,living characters,37,"2006, november",2006.0
763,isaiah crockett, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,37,"1996, october",1996.0
764,azrael, (new earth),public identity,neutral characters,gold eyes,black hair,male characters,living characters,37,"1985, april",1985.0
767,elizabeth tremayne, (new earth),public identity,good characters,blue eyes,red hair,female characters,living characters,37,"1982, july",1982.0
769,walter johnson ii, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,37,"1970, october",1970.0
771,lawrence crock, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,37,"1947, may",1947.0
772,lance gallant, (earth-x),secret identity,good characters,blue eyes,blond hair,male characters,living characters,37,"1943, january",1943.0
774,joan dale, (new earth),secret identity,good characters,blue eyes,black hair,female characters,living characters,37,"1941, august",1941.0
775,lawrence belmont, (new earth),public identity,good characters,blue eyes,brown hair,male characters,living characters,37,"1940, february",1940.0
777,non, (new earth),public identity,bad characters,blue eyes,black hair,male characters,living characters,36,"2007, january",2007.0
779,charlotte gage-radcliffe, (new earth),secret identity,good characters,blue eyes,red hair,female characters,living characters,36,"2006, september",2006.0
780,stormy knight, (new earth),public identity,good characters,blue eyes,black hair,female characters,living characters,36,"2006, june",2006.0
781,ramsey robinson, (new earth),secret identity,good characters,blue eyes,black hair,male characters,living characters,36,"2004, november",2004.0
782,zor-el, (new earth),public identity,good characters,blue eyes,blond hair,male characters,deceased characters,36,"2004, june",2004.0
784,merayn dethalis, (new earth),public identity,good characters,yellow eyes,purple hair,female characters,living characters,36,"1993, december",1993.0
785,robert hinckley long, (new earth),public identity,neutral characters,black eyes,red hair,male characters,deceased characters,36,"1992, september",1992.0
786,shado, (new earth),secret identity,neutral characters,brown eyes,black hair,female characters,living characters,36,"1987, august",1987.0
787,sarah simms, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,36,"1981, june",1981.0
788,maximillian zeus, (new earth),public identity,bad characters,brown eyes,brown hair,male characters,living characters,36,"1979, may",1979.0
791,glenda mark, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,36,"1972, september",1972.0
793,anthony rodriguez ii, (new earth),secret identity,good characters,brown eyes,brown hair,male characters,living characters,36,"1970, october",1970.0
794,anthro, (new earth),public identity,good characters,brown eyes,brown hair,male characters,deceased characters,36,"1968, may",1968.0
796,mark desmond, (new earth),public identity,bad characters,hazel eyes,brown hair,male characters,deceased characters,36,"1965, november",1965.0
797,larvox, (new earth),public identity,good characters,black eyes,orange hair,genderless characters,living characters,36,"1961, december",1961.0
798,hephaestus, (new earth),public identity,neutral characters,blue eyes,white hair,male characters,living characters,36,"1941, december",1941.0
799,thomas ludlow hallaway, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,36,"1940, may",1940.0
800,jeannette, (new earth),secret identity,bad characters,blue eyes,white hair,female characters,living characters,35,"2009, january",2009.0
801,dex-starr, (new earth),public identity,bad characters,yellow eyes,blue hair,male characters,living characters,35,"2008, december",2008.0
802,michael lane, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,35,"2007, june",2007.0
803,arthur joseph curry, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,35,"2006, may",2006.0
804,frederick chyre, (new earth),public identity,good characters,blue eyes,grey hair,male characters,living characters,35,"2000, september",2000.0
805,beryl hutchinson, (new earth),secret identity,good characters,blue eyes,red hair,female characters,living characters,35,"1999, february",1999.0
807,carla white, (new earth),public identity,good characters,brown eyes,brown hair,female characters,living characters,35,"1992, october",1992.0
808,jeffrey smith, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,35,"1990, february",1990.0
809,delilah tyler, (new earth),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,35,"1989, january",1989.0
811,rhea jones, (new earth),secret identity,good characters,white eyes,red hair,female characters,living characters,35,"1987, december",1987.0
813,gardner grayle, (new earth),secret identity,good characters,blue eyes,red hair,male characters,living characters,35,"1983, may",1983.0
815,sebastian blood viii, (new earth),secret identity,bad characters,grey eyes,black hair,male characters,deceased characters,35,"1982, july",1982.0
816,laura neilsen, (new earth),public identity,good characters,blue eyes,white hair,female characters,deceased characters,35,"1971, february",1971.0
819,mary james, (new earth),public identity,good characters,blue eyes,strawberry blond hair,female characters,deceased characters,35,"1940, october",1940.0
820,frankenstein, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,34,"2006, january",2006.0
821,prometheus, (new earth),secret identity,bad characters,blue eyes,white hair,male characters,deceased characters,34,"1998, february",1998.0
822,samuel makoa, (new earth),public identity,good characters,black eyes,black hair,male characters,living characters,34,"1994, february",1994.0
824,augustus freeman, (dakotaverse),secret identity,good characters,brown eyes,black hair,male characters,living characters,34,"1993, may",1993.0
825,courtney mason, (new earth),public identity,good characters,blue eyes,blond hair,female characters,deceased characters,34,"1993, july",1993.0
827,bonnie baxter, (new earth),public identity,good characters,blue eyes,brown hair,female characters,living characters,34,"1990, february",1990.0
828,oswald loomis, (new earth),public identity,bad characters,blue eyes,brown hair,male characters,living characters,34,"1988, april",1988.0
829,jack wheeler, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,34,"1987, september",1987.0
834,diane meade, (new earth),public identity,good characters,blue eyes,blond hair,female characters,living characters,34,"1957, august",1957.0
835,brian kent, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,34,"1955, september",1955.0
837,king standish, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,34,"1940, march",1940.0
839,darla aquista, (new earth),secret identity,good characters,blue eyes,black hair,female characters,living characters,33,"2004, february",2004.0
841,bloodwynd, (new earth),public identity,good characters,blue eyes,black hair,male characters,living characters,33,"1993, july",1993.0
843,patricia trayce, (new earth),secret identity,good characters,blue eyes,blond hair,female characters,living characters,33,"1992, january",1992.0
844,jonathan fox, (new earth),secret identity,good characters,blue eyes,black hair,male characters,living characters,33,1990,1990.0
845,jewelee, (new earth),secret identity,bad characters,blue eyes,blond hair,female characters,living characters,33,"1988, july",1988.0
847,felicity smoak, (new earth),public identity,neutral characters,blue eyes,black hair,female characters,living characters,33,"1984, may",1984.0
848,isuma yasunari, (new earth),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,33,"1982, june",1982.0
854,rod reilly, (new earth),secret identity,good characters,blue eyes,brown hair,male characters,deceased characters,33,"1941, august",1941.0
855,wendy kuttler, (new earth),secret identity,good characters,green eyes,black hair,female characters,living characters,32,"2006, may",2006.0
858,albrecht krieger, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,living characters,32,"1995, july",1995.0
859,tawky tawny, (new earth),public identity,good characters,orange eyes,orange hair,male characters,living characters,32,"1995, june",1995.0
860,gerri brauer, (dakotaverse),secret identity,good characters,blue eyes,blond hair,female characters,living characters,32,"1994, january",1994.0
861,harry chawney, (dakotaverse),secret identity,good characters,white eyes,grey hair,male characters,living characters,32,"1994, january",1994.0
862,william macintyre, (new earth),secret identity,good characters,white eyes,white hair,male characters,deceased characters,32,"1994, august",1994.0
866,atlan, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,32,"1990, july",1990.0
867,corky baxter, (new earth),public identity,good characters,blue eyes,brown hair,male characters,deceased characters,32,"1990, march",1990.0
872,michelle carter, (new earth),secret identity,good characters,blue eyes,blond hair,female characters,living characters,32,"1986, july",1986.0
875,william vickers, (new earth),public identity,good characters,blue eyes,blond hair,male characters,deceased characters,32,"1984, september",1984.0
876,prince topaz, (new earth),public identity,good characters,yellow eyes,blond hair,male characters,living characters,32,"1983, august",1983.0
877,ulysses hazard, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,32,"1977, august",1977.0
878,eric needham, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,living characters,32,"1976, september",1976.0
879,steven smith, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,32,"1972, october",1972.0
880,ira quimby, (new earth),public identity,bad characters,blue eyes,brown hair,male characters,living characters,32,"1963, november",1963.0
881,simon hurt, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,32,"1963, june",1963.0
882,amos fortune, (new earth),secret identity,bad characters,black eyes,black hair,male characters,living characters,32,"1961, september",1961.0
887,mortimer drake, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,32,"1943, november",1943.0
889,hades, (new earth),public identity,neutral characters,black eyes,black hair,male characters,living characters,32,"1941, december",1941.0
890,santa claus, (new earth),public identity,good characters,blue eyes,white hair,male characters,living characters,32,1940,1940.0
893,andre twist, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,31,"2006, june",2006.0
894,marcus driver, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,31,"2003, february",2003.0
896,jared morillo, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,31,"2001, april",2001.0
897,erica alexandra del portenza, (new earth),secret identity,bad characters,brown eyes,brown hair,female characters,deceased characters,31,"1995, june",1995.0
898,david kim, (dakotaverse),secret identity,good characters,brown eyes,black hair,male characters,living characters,31,"1994, january",1994.0
899,chandi gupta, (new earth),secret identity,good characters,black eyes,black hair,female characters,living characters,31,"1993, february",1993.0
900,laira omoto, (new earth),secret identity,neutral characters,white eyes,red hair,female characters,deceased characters,31,"1993, september",1993.0
902,benjamin lockwood, (new earth),secret identity,good characters,blue eyes,brown hair,male characters,deceased characters,31,"1991, october",1991.0
903,flying fox, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,31,"1987, june",1987.0
908,jean-louis droo, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,living characters,31,"1981, december",1981.0
910,roy g. bivolo, (new earth),secret identity,bad characters,grey eyes,black hair,male characters,deceased characters,31,"1980, june",1980.0
911,lynn stewart, (new earth),public identity,neutral characters,brown eyes,black hair,female characters,living characters,31,"1977, july",1977.0
912,atlanna, (new earth),public identity,good characters,brown eyes,brown hair,female characters,deceased characters,31,"1959, may",1959.0
913,king chimera, (new earth),secret identity,good characters,black eyes,black hair,male characters,living characters,30,"2009, april",2009.0
914,mark richards, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,30,"2006, april",2006.0
916,rodunn, (new earth),public identity,good characters,grey eyes,brown hair,male characters,living characters,30,"2000, january",2000.0
917,david cain, (new earth),public identity,bad characters,blue eyes,grey hair,male characters,living characters,30,"1999, july",1999.0
918,thaddeus thawne ii, (new earth),secret identity,bad characters,yellow eyes,blond hair,male characters,deceased characters,30,"1999, july",1999.0
919,michael schorr, (new earth),public identity,good characters,green eyes,brown hair,male characters,living characters,30,"1995, september",1995.0
920,raquel ervin, (dakotaverse),secret identity,good characters,brown eyes,brown hair,female characters,living characters,30,"1993, may",1993.0
925,daniel garrett, (new earth),secret identity,good characters,blue eyes,brown hair,male characters,deceased characters,30,"1986, may",1986.0
927,nommo, (new earth),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,30,"1982, june",1982.0
928,wanda wayland, (new earth),public identity,bad characters,brown eyes,blond hair,female characters,living characters,30,"1982, june",1982.0
930,iluthin, (new earth),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,30,"1972, april",1972.0
935,abel tarrant, (new earth),secret identity,bad characters,blue eyes,brown hair,male characters,deceased characters,30,"1963, september",1963.0
939,charles grayson, (new earth),public identity,good characters,brown eyes,brown hair,male characters,living characters,30,"1942, april",1942.0
942,alberto reyes, (new earth),public identity,good characters,brown eyes,black hair,male characters,living characters,29,"2006, may",2006.0
943,bianca reyes, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,29,"2006, may",2006.0
944,jamie harper, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,29,"2006, may",2006.0
945,john trujillo, (new earth),secret identity,good characters,red eyes,black hair,male characters,living characters,29,"2006, november",2006.0
946,brian durlin, (new earth),secret identity,good characters,blue eyes,blond hair,male characters,living characters,29,"2003, august",2003.0
947,angelo bend, (new earth),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,29,"2002, may",2002.0
948,hacken, (new earth),public identity,neutral characters,brown eyes,brown hair,male characters,living characters,29,"1996, april",1996.0
949,arnold burnsteel, (new earth),public identity,good characters,white eyes,black hair,male characters,living characters,29,"1994, november",1994.0
950,marcus aelius, (new earth),public identity,good characters,blue eyes,blond hair,male characters,living characters,29,"1994, september",1994.0
951,edmund dorrance, (new earth),secret identity,bad characters,brown eyes,blond hair,male characters,deceased characters,29,"1991, january",1991.0
956,barbara eileen gordon, (new earth),public identity,good characters,hazel eyes,red hair,female characters,living characters,29,"1987, february",1987.0
957,heinrich megala, (new earth),public identity,good characters,black eyes,red hair,male characters,deceased characters,29,"1987, march",1987.0
963,remoni-notra, (new earth),secret identity,bad characters,blue eyes,black hair,female characters,deceased characters,29,"1976, june",1976.0
965,key, (new earth),secret identity,bad characters,red eyes,white hair,male characters,living characters,29,"1965, december",1965.0
967,"pedro, ghost patrol", (new earth),public identity,good characters,brown eyes,brown hair,male characters,deceased characters,29,"1942, may",1942.0
968,amentep, (new earth),secret identity,good characters,black eyes,black hair,male characters,living characters,29,"1940, february",1940.0
972,candace jean gennaro, (new earth),secret identity,good characters,blue eyes,black hair,female characters,living characters,28,"2002, february",2002.0
973,celia forrestal, (new earth),secret identity,good characters,brown eyes,black hair,female characters,living characters,28,"2002, february",2002.0
974,hope taya, (new earth),public identity,bad characters,brown eyes,black hair,female characters,living characters,28,"1999, december",1999.0
976,bonny hoffman, (new earth),public identity,bad characters,blue eyes,blond hair,female characters,living characters,28,"1997, may",1997.0
978,deborah tiegel, (new earth),public identity,good characters,brown eyes,black hair,female characters,living characters,28,"1994, march",1994.0
982,lyrissa mallor, (new earth),public identity,good characters,blue eyes,black hair,female characters,deceased characters,28,"1989, february",1989.0
983,steven lombard, (new earth),public identity,neutral characters,green eyes,red hair,male characters,living characters,28,"1989, october",1989.0
984,ravan, (new earth),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,28,"1987, may",1987.0
985,gary washington, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,28,"1985, december",1985.0
988,susan linden i, (new earth),secret identity,good characters,violet eyes,violet hair,female characters,deceased characters,28,"1973, august",1973.0
989,virman vundabar, (new earth),public identity,bad characters,blue eyes,black hair,male characters,living characters,28,"1971, december",1971.0
990,zazzala, (new earth),secret identity,bad characters,blue eyes,black hair,female characters,living characters,28,"1963, november",1963.0
993,matthew hagen, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,deceased characters,28,"1961, december",1961.0
994,star hawkins, (new earth),public identity,good characters,brown eyes,black hair,male characters,deceased characters,28,"1960, march",1960.0
995,salvatore maroni, (new earth),public identity,bad characters,brown eyes,brown hair,male characters,deceased characters,28,"1942, august",1942.0
1001,lyssa drak, (new earth),public identity,bad characters,red eyes,black hair,female characters,living characters,27,"2007, may",2007.0
1003,michael christian amar, (new earth),secret identity,bad characters,brown eyes,grey hair,male characters,living characters,27,"2001, august",2001.0
1004,martin van wyck, (new earth),secret identity,bad characters,blue eyes,blond hair,male characters,deceased characters,27,"1999, march",1999.0
1005,carmen leno, (new earth),public identity,bad characters,brown eyes,black hair,female characters,living characters,27,"1997, may",1997.0
1006,roland, (new earth),public identity,good characters,black eyes,brown hair,male characters,living characters,27,"1995, june",1995.0
1007,geoffrey barron, (new earth),secret identity,good characters,brown eyes,black hair,male characters,living characters,27,"1993, november",1993.0
1009,rose lewis, (new earth),public identity,good characters,brown eyes,red hair,female characters,living characters,27,"1990, june",1990.0
1010,flora black, (new earth),secret identity,neutral characters,violet eyes,violet hair,female characters,deceased characters,27,"1988, december",1988.0
1011,elizabeth thorne, (new earth),secret identity,good characters,blue eyes,black hair,female characters,living characters,27,"1987, september",1987.0
