id,name,full-name,identity,align,eye,hair,sex,alive,appearances,first appearance,year
464,molly hayes, (earth-616),secret identity,good characters,green eyes,brown hair,female characters,living characters,90.0,3-Jul,2003.0
465,klaus voorhees, (earth-616),public identity,bad characters,blue eyes,bald,male characters,living characters,89.0,Nov-63,1963.0
466,vanisher, (earth-616),secret identity,neutral characters,green eyes,bald,male characters,living characters,89.0,Nov-63,1963.0
467,skurge, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,88.0,Apr-64,1964.0
470,nathan lubensky, (earth-616),public identity,good characters,blue eyes,white hair,male characters,deceased characters,87.0,Oct-80,1980.0
471,david haller, (earth-616),secret identity,good characters,blue eyes,black hair,male characters,living characters,87.0,Mar-85,1985.0
472,lemar hoskins, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,87.0,Nov-86,1986.0
473,donald pierce, (earth-616),secret identity,bad characters,blue eyes,blond hair,male characters,deceased characters,86.0,Jan-80,1980.0
474,joseph chapman, (earth-616),secret identity,good characters,blue eyes,brown hair,male characters,living characters,86.0,Jan-81,1981.0
475,karolina dean, (earth-616),secret identity,good characters,blue eyes,blond hair,female characters,living characters,86.0,3-Jul,2003.0
476,bastion, (earth-616),secret identity,bad characters,hazel eyes,white hair,male characters,deceased characters,85.0,May-96,1996.0
477,kull, (earth-616),public identity,good characters,grey eyes,black hair,male characters,living characters,84.0,Oct-70,1970.0
478,satana hellstrom, (earth-616),no dual identity,bad characters,red eyes,red hair,female characters,living characters,84.0,Oct-73,1973.0
479,laynia petrovna, (earth-616),secret identity,good characters,brown eyes,blond hair,female characters,living characters,84.0,Aug-76,1976.0
480,night raven, (earth-616),secret identity,good characters,grey eyes,bald,male characters,living characters,84.0,Mar-79,1979.0
481,kavita rao, (earth-616),no dual identity,good characters,brown eyes,black hair,female characters,living characters,84.0,4-Jul,2004.0
482,danielle cage, (earth-616),no dual identity,good characters,green eyes,black hair,female characters,living characters,84.0,6-Mar,2006.0
483,frederick foswell, (earth-616),secret identity,neutral characters,blue eyes,brown hair,male characters,deceased characters,83.0,Mar-64,1964.0
484,john greycrow, (earth-616),secret identity,neutral characters,grey eyes,black hair,male characters,living characters,83.0,Oct-86,1986.0
486,eric koenig, (earth-616),no dual identity,good characters,blue eyes,blond hair,male characters,deceased characters,82.0,Feb-66,1966.0
487,zheng zu, (earth-616),secret identity,bad characters,green eyes,black hair,male characters,deceased characters,82.0,Dec-73,1973.0
488,keniuchio harada, (earth-616),public identity,neutral characters,brown eyes,black hair,male characters,deceased characters,82.0,Jul-74,1974.0
489,irene adler, (earth-616),secret identity,neutral characters,white eyes,silver hair,female characters,deceased characters,82.0,Jan-81,1981.0
490,marrina smallwood, (earth-616),secret identity,good characters,black eyes,green hair,female characters,living characters,82.0,Aug-83,1983.0
491,fred davis jr., (earth-616),secret identity,good characters,blue eyes,white hair,male characters,deceased characters,81.0,Aug-45,1945.0
492,zelda dubois, (earth-616),public identity,bad characters,green eyes,auburn hair,female characters,living characters,81.0,Mar-65,1965.0
493,beyonder, (earth-616),secret identity,neutral characters,variable eyes,variable hair,male characters,living characters,81.0,May-84,1984.0
495,bonita juarez, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,80.0,Nov-81,1981.0
496,surtur, (earth-616),no dual identity,bad characters,yellow eyes,red hair,male characters,deceased characters,79.0,Oct-63,1963.0
497,stranger, (earth-616),secret identity,neutral characters,white eyes,white hair,male characters,living characters,79.0,May-65,1965.0
499,lillian crawley, (earth-616),secret identity,good characters,hazel eyes,brown hair,female characters,deceased characters,79.0,Aug-83,1983.0
501,russell collins, (earth-616),public identity,good characters,blue eyes,red hair,male characters,deceased characters,78.0,Feb-86,1986.0
502,michael badilino, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,deceased characters,78.0,Jan-92,1992.0
503,helen takahama, (earth-616),secret identity,good characters,blue eyes,black hair,female characters,living characters,78.0,Apr-97,1997.0
504,en sabah nur, (earth-616),secret identity,good characters,black eyes,black hair,male characters,living characters,78.0,11-Jun,2011.0
506,maria callasantos, (earth-616),secret identity,bad characters,brown eyes,brown hair,female characters,deceased characters,77.0,Mar-91,1991.0
507,sally avril, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,76.0,Aug-62,1962.0
508,ebenezer laughton, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,76.0,Mar-64,1964.0
509,pluto, (earth-616),secret identity,bad characters,grey eyes,black hair,male characters,deceased characters,76.0,Apr-66,1966.0
511,mariko yashida, (earth-616),no dual identity,good characters,brown eyes,black hair,female characters,deceased characters,76.0,Feb-79,1979.0
512,dallas riordan, (earth-616),secret identity,good characters,blue eyes,red hair,female characters,living characters,76.0,Apr-97,1997.0
513,hannibal king, (earth-616),no dual identity,good characters,brown eyes,brown hair,male characters,living characters,75.0,Oct-74,1974.0
514,thomas cassidy, (earth-616),public identity,bad characters,blue eyes,black hair,male characters,living characters,75.0,Jun-76,1976.0
515,kara killgrave, (earth-616),secret identity,good characters,purple eyes,black hair,female characters,living characters,75.0,Dec-86,1986.0
516,jess\u00e1n hoan, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,75.0,May-88,1988.0
517,daisy johnson, (earth-616),secret identity,good characters,blue eyes,black hair,female characters,living characters,75.0,4-Jul,2004.0
518,john horton, (earth-616),public identity,bad characters,yellow eyes,yellow hair,male characters,living characters,74.0,Nov-72,1972.0
519,cecilia reyes, (earth-616),no dual identity,good characters,brown eyes,brown hair,female characters,living characters,74.0,Jun-97,1997.0
520,barnell bohusk, (earth-616),secret identity,good characters,blue eyes,blond hair,male characters,living characters,74.0,1-Oct,2001.0
521,victor mancha, (earth-616),no dual identity,good characters,green eyes,brown hair,male characters,living characters,74.0,5-Apr,2005.0
523,samuel smithers, (earth-616),public identity,bad characters,green eyes,grey hair,male characters,living characters,73.0,Oct-63,1963.0
524,wilbur day, (earth-616),public identity,bad characters,blue eyes,bald,male characters,deceased characters,73.0,Jun-65,1965.0
525,silvio manfredi, (earth-616),public identity,bad characters,blue eyes,silver hair,male characters,living characters,73.0,Jun-69,1969.0
526,richard fisk, (earth-616),secret identity,bad characters,blue eyes,blond hair,male characters,deceased characters,73.0,Apr-70,1970.0
527,edward whelan, (earth-616),secret identity,neutral characters,brown eyes,brown hair,male characters,living characters,73.0,Aug-82,1982.0
528,donald gill, (earth-616),public identity,neutral characters,blue eyes,blue hair,male characters,living characters,73.0,Oct-87,1987.0
529,alani ryan, (earth-616),secret identity,good characters,brown eyes,brown hair,female characters,living characters,73.0,4-Jun,2004.0
530,aarkus, (earth-616),secret identity,good characters,white eyes,no hair,male characters,living characters,72.0,Nov-40,1940.0
531,aloysius kare, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,72.0,Nov-50,1950.0
532,ringo kid, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,living characters,72.0,Aug-54,1954.0
534,esteban coraz\u00f3n de ablo, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,72.0,Sep-64,1964.0
535,marvin flumm, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,72.0,Feb-66,1966.0
536,nathaniel richards, (earth-616),no dual identity,neutral characters,brown eyes,grey hair,male characters,living characters,72.0,Nov-84,1984.0
538,cameron hodge, (earth-616),public identity,bad characters,blue eyes,grey hair,male characters,deceased characters,72.0,Feb-86,1986.0
540,stacy dolan, (earth-616),public identity,good characters,brown eyes,brown hair,female characters,living characters,72.0,May-90,1990.0
541,sleepwalker, (earth-616),secret identity,good characters,red eyes,no hair,male characters,living characters,72.0,Jun-91,1991.0
543,ivan kragoff, (earth-616),secret identity,bad characters,brown eyes,grey hair,male characters,living characters,71.0,Apr-63,1963.0
544,marco scarlotti, (earth-616),public identity,bad characters,blue eyes,blond hair,male characters,deceased characters,71.0,Jan-68,1968.0
545,jennifer takeda, (earth-616),public identity,good characters,brown eyes,black hair,female characters,living characters,71.0,10-Aug,2010.0
547,robert grayson, (earth-616),secret identity,good characters,blue eyes,blond hair,male characters,living characters,70.0,Dec-50,1950.0
548,boris bullski, (earth-616),secret identity,bad characters,blue eyes,brown hair,male characters,living characters,70.0,Sep-65,1965.0
549,maximillian coleridge, (earth-616),secret identity,good characters,blue eyes,blond hair,male characters,living characters,70.0,Apr-76,1976.0
550,oracle, (earth-616),public identity,good characters,pink eyes,blond hair,female characters,living characters,70.0,Oct-77,1977.0
551,hope abbott, (earth-616),secret identity,good characters,hazel eyes,brown hair,female characters,living characters,70.0,5-Jun,2005.0
552,"nicholas fury, jr., (earth-616)", (earth-616),no dual identity,good characters,one eye,bald,male characters,living characters,70.0,12-Jan,2012.0
553,fin fang foom, (earth-616),secret identity,bad characters,red eyes,no hair,male characters,living characters,69.0,Oct-61,1961.0
554,shalla-bal, (earth-616),secret identity,good characters,blue eyes,black hair,female characters,living characters,69.0,Aug-68,1968.0
555,samuel saxon, (earth-616),public identity,bad characters,brown eyes,bald,male characters,living characters,69.0,Feb-69,1969.0
556,jean dewolff, (earth-616),public identity,good characters,green eyes,blond hair,female characters,deceased characters,69.0,Aug-76,1976.0
557,blanche sitznski, (earth-616),secret identity,bad characters,green eyes,blond hair,female characters,living characters,69.0,Jun-80,1980.0
558,tanya sealy, (earth-616),secret identity,neutral characters,green eyes,black hair,female characters,living characters,69.0,Jun-80,1980.0
559,joy mercado, (earth-616),public identity,good characters,blue eyes,blond hair,female characters,living characters,69.0,Sep-83,1983.0
560,bennet du paris, (earth-616),secret identity,bad characters,white eyes,black hair,male characters,living characters,69.0,Jul-93,1993.0
561,martha franklin, (earth-616),secret identity,good characters,blue eyes,black hair,female characters,deceased characters,69.0,Nov-98,1998.0
562,bentley wittman, (earth-616),no dual identity,good characters,brown eyes,brown hair,male characters,living characters,69.0,9-Oct,2009.0
564,jerome beechman, (earth-616),public identity,bad characters,black eyes,brown hair,male characters,living characters,68.0,Jun-73,1973.0
565,tyros, (earth-616),public identity,bad characters,grey eyes,no hair,male characters,deceased characters,68.0,Oct-79,1979.0
566,yukio, (earth-616),no dual identity,neutral characters,brown eyes,black hair,female characters,living characters,68.0,Sep-82,1982.0
567,lila cheney, (earth-616),public identity,good characters,blue eyes,black hair,female characters,living characters,68.0,Nov-84,1984.0
568,thomas fireheart, (earth-616),secret identity,neutral characters,green eyes,black hair,male characters,living characters,68.0,Sep-84,1984.0
570,criti noll, (earth-616),secret identity,bad characters,green eyes,no hair,female characters,deceased characters,68.0,6-Sep,2006.0
571,kenneth hale, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,living characters,67.0,Mar-54,1954.0
572,korg, (earth-616),no dual identity,good characters,black eyes,no hair,male characters,living characters,67.0,Aug-62,1962.0
573,mark raxton, (earth-616),public identity,good characters,hazel eyes,blond hair,male characters,living characters,67.0,Sep-65,1965.0
575,basil sandhurst, (earth-616),secret identity,bad characters,white eyes,black hair,male characters,living characters,67.0,Apr-69,1969.0
576,hobie brown, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,67.0,Nov-69,1969.0
577,topaz, (earth-616),no dual identity,good characters,brown eyes,black hair,female characters,living characters,67.0,Jan-74,1974.0
579,william cross, (earth-616),secret identity,bad characters,blue eyes,white hair,male characters,living characters,67.0,Jun-79,1979.0
580,lance bannon, (earth-616),public identity,good characters,blue eyes,brown hair,male characters,deceased characters,67.0,Sep-80,1980.0
581,rita demara, (earth-616),public identity,good characters,blue eyes,strawberry blond hair,female characters,living characters,67.0,Feb-86,1986.0
583,romulus augustulus, (earth-616),secret identity,bad characters,brown eyes,blond hair,male characters,living characters,66.0,Jan-63,1963.0
584,super-adaptoid, (earth-616),secret identity,bad characters,black eyes,no hair,male characters,living characters,66.0,Oct-66,1966.0
585,john proudstar, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,66.0,May-75,1975.0
586,christoph nord, (earth-616),secret identity,good characters,blue eyes,black hair,male characters,living characters,66.0,Feb-92,1992.0
587,maya lopez, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,deceased characters,66.0,Dec-99,1999.0
588,old lace, (earth-616),no dual identity,good characters,red eyes,no hair,female characters,living characters,66.0,3-Aug,2003.0
589,humberto lopez, (earth-616),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,66.0,9-May,2009.0
590,morgan le fay, (earth-616),no dual identity,bad characters,green eyes,purple hair,female characters,living characters,65.0,May-55,1955.0
591,luchino nefaria, (earth-616),public identity,bad characters,blue eyes,black hair,male characters,living characters,65.0,Feb-65,1965.0
592,jennifer kale, (earth-616),secret identity,good characters,blue eyes,blond hair,female characters,deceased characters,65.0,Dec-72,1972.0
593,douglas scott, (earth-616),secret identity,bad characters,blue eyes,bald,male characters,living characters,65.0,Oct-81,1981.0
594,ashley kafka, (earth-616),no dual identity,good characters,blue eyes,black hair,female characters,deceased characters,65.0,Jul-91,1991.0
596,shuri, (earth-616),public identity,good characters,brown eyes,black hair,female characters,living characters,65.0,5-May,2005.0
597,justin hammer, (earth-616),public identity,bad characters,blue eyes,grey hair,male characters,deceased characters,64.0,Mar-79,1979.0
598,michael steel, (earth-616),secret identity,bad characters,white eyes,no hair,male characters,living characters,64.0,Dec-80,1980.0
599,kristoff vernard, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,living characters,64.0,Oct-82,1982.0
600,gateway, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,64.0,May-88,1988.0
601,lily hollister, (earth-616),public identity,bad characters,brown eyes,black hair,female characters,living characters,64.0,8-Jan,2008.0
602,tyr odinson, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,63.0,Oct-62,1962.0
603,krang, (earth-616),secret identity,neutral characters,blue eyes,black hair,male characters,living characters,63.0,Sep-63,1963.0
604,zebediah killgrave, (earth-616),public identity,bad characters,purple eyes,purple hair,male characters,living characters,63.0,Oct-64,1964.0
605,en dwi gast, (earth-616),secret identity,bad characters,red eyes,white hair,male characters,living characters,63.0,Oct-69,1969.0
607,david griffith, (earth-616),no dual identity,good characters,blue eyes,blond hair,male characters,living characters,63.0,Aug-72,1972.0
608,franklin hall, (earth-616),public identity,bad characters,blue eyes,white hair,male characters,living characters,63.0,Apr-77,1977.0
611,simon utrecht, (earth-616),secret identity,bad characters,brown eyes,grey hair,male characters,living characters,63.0,Dec-80,1980.0
612,vertigo, (earth-616),secret identity,bad characters,blue eyes,green hair,female characters,deceased characters,63.0,Mar-82,1982.0
613,armando mu\u00f1oz, (earth-616),secret identity,good characters,white eyes,no hair,male characters,living characters,63.0,6-Feb,2006.0
614,jeanne foucault, (earth-616),secret identity,good characters,blue eyes,black hair,female characters,living characters,63.0,10-Aug,2010.0
615,bruno horgan, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,deceased characters,62.0,Nov-63,1963.0
616,owen reece, (earth-616),secret identity,neutral characters,blue eyes,brown hair,male characters,deceased characters,62.0,Nov-63,1963.0
617,phineas mason, (earth-616),public identity,neutral characters,grey eyes,white hair,male characters,living characters,62.0,May-63,1963.0
618,man-beast, (earth-616),secret identity,bad characters,red eyes,brown hair,male characters,living characters,62.0,Nov-66,1966.0
619,candace southern, (earth-616),no dual identity,good characters,blue eyes,black hair,female characters,deceased characters,62.0,Apr-67,1967.0
620,heather glenn, (earth-616),no dual identity,good characters,blue eyes,black hair,female characters,deceased characters,62.0,Oct-75,1975.0
621,rintrah, (earth-616),secret identity,good characters,brown eyes,green hair,male characters,living characters,62.0,Dec-86,1986.0
622,kevin masterson, (earth-616),public identity,good characters,blue eyes,blond hair,male characters,living characters,62.0,Jun-88,1988.0
623,arkady rossovich, (earth-616),secret identity,bad characters,red eyes,blond hair,male characters,deceased characters,62.0,Jan-92,1992.0
624,karima shapandar, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,62.0,Jun-00,2000.0
625,norah winters, (earth-616),no dual identity,good characters,blue eyes,blond hair,female characters,living characters,62.0,8-Dec,2008.0
626,brandon sharpe, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,62.0,10-Aug,2010.0
627,plan chu, (earth-616),secret identity,bad characters,blue eyes,bald,male characters,deceased characters,61.0,Oct-56,1956.0
628,william connors, (earth-616),no dual identity,good characters,blue eyes,blond hair,male characters,deceased characters,61.0,Nov-63,1963.0
629,modred, (earth-616),secret identity,neutral characters,blue eyes,silver hair,male characters,living characters,61.0,Oct-75,1975.0
630,james darnell, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,61.0,Dec-80,1980.0
631,carnage, (earth-616),public identity,bad characters,white eyes,no hair,agender characters,living characters,61.0,Mar-92,1992.0
632,venus, (earth-616),secret identity,good characters,blue eyes,blond hair,female characters,living characters,61.0,6-Oct,2006.0
633,lance temple, (earth-616),secret identity,good characters,blue eyes,blond hair,male characters,deceased characters,60.0,Sep-54,1954.0
634,impossible man, (earth-616),no dual identity,neutral characters,purple eyes,no hair,male characters,living characters,60.0,Feb-63,1963.0
635,robert hunter, (earth-616),public identity,bad characters,blue eyes,white hair,male characters,living characters,60.0,Sep-74,1974.0
636,onslaught, (earth-616),secret identity,bad characters,red eyes,no hair,male characters,living characters,60.0,May-96,1996.0
637,irene merryweather, (earth-616),no dual identity,good characters,brown eyes,brown hair,female characters,living characters,60.0,Nov-97,1997.0
640,kro, (earth-616),secret identity,bad characters,red eyes,bald,male characters,living characters,59.0,Aug-40,1940.0
643,billy russo, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,59.0,Oct-76,1976.0
644,anath-na mut, (earth-616),secret identity,bad characters,red eyes,bald,male characters,living characters,59.0,Feb-77,1977.0
645,gilgamesh, (earth-616),secret identity,good characters,blue eyes,black hair,male characters,living characters,59.0,Jul-77,1977.0
648,ruth bat-seraph, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,59.0,Aug-80,1980.0
649,sofia mantega, (earth-616),secret identity,good characters,brown eyes,brown hair,female characters,living characters,59.0,3-Jul,2003.0
650,nezhno abidemi, (earth-616),secret identity,good characters,blue eyes,bald,male characters,living characters,59.0,6-Apr,2006.0
651,thomas shepherd, (earth-616),secret identity,good characters,green eyes,white hair,male characters,living characters,59.0,6-Mar,2006.0
652,ken mack, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,59.0,10-Aug,2010.0
655,robert diamond, (earth-616),no dual identity,good characters,blue eyes,blond hair,male characters,living characters,58.0,Apr-74,1974.0
657,cassandra webb, (earth-616),public identity,good characters,grey eyes,black hair,female characters,deceased characters,58.0,Nov-80,1980.0
658,claudette and nicole st. croix, (earth-616),secret identity,good characters,brown eyes,black hair,female characters,living characters,58.0,Sep-94,1994.0
659,greg willis, (earth-616),secret identity,good characters,blue eyes,brown hair,male characters,living characters,58.0,5-Aug,2005.0
661,daniel brito, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,deceased characters,57.0,Mar-64,1964.0
662,jackson brice, (earth-616),public identity,bad characters,brown eyes,brown hair,male characters,deceased characters,57.0,Mar-64,1964.0
663,quincy harker, (earth-616),no dual identity,good characters,blue eyes,white hair,male characters,deceased characters,57.0,Mar-73,1973.0
664,duvid fortunov, (earth-616),public identity,good characters,blue eyes,brown hair,male characters,living characters,57.0,Aug-75,1975.0
665,philippa sontag, (earth-616),secret identity,bad characters,violet eyes,black hair,female characters,living characters,57.0,Oct-86,1986.0
666,laurie tromette, (earth-616),secret identity,good characters,blue eyes,brown hair,female characters,living characters,57.0,10-Sep,2010.0
667,max modell, (earth-616),public identity,good characters,blue eyes,red hair,male characters,living characters,57.0,11-Jan,2011.0
668,arthur pendragon, (earth-616),no dual identity,good characters,blue eyes,brown hair,male characters,living characters,56.0,Mar-44,1944.0
669,hera argeia, (earth-616),secret identity,bad characters,blue eyes,blond hair,female characters,living characters,56.0,Apr-49,1949.0
670,johann fennhoff, (earth-616),public identity,bad characters,blue eyes,red hair,male characters,living characters,56.0,Nov-68,1968.0
671,mesmero, (earth-616),secret identity,neutral characters,green eyes,brown hair,male characters,living characters,56.0,Oct-68,1968.0
673,james braddock jr., (earth-616),no dual identity,neutral characters,blue eyes,black hair,male characters,deceased characters,56.0,Dec-76,1976.0
675,nebula, (earth-616),secret identity,bad characters,blue eyes,bald,female characters,living characters,56.0,Jul-85,1985.0
676,blackout, (earth-616),secret identity,bad characters,red eyes,white hair,male characters,living characters,56.0,Jun-90,1990.0
677,garrison kane, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,56.0,Sep-91,1991.0
678,phyla-vell, (earth-616),public identity,good characters,blue eyes,white hair,female characters,deceased characters,56.0,4-Jan,2004.0
682,humanoid experimental robot b-type integrated electronics, (earth-616),secret identity,good characters,yellow eyes,no hair,male characters,living characters,55.0,Aug-79,1979.0
683,cleo nefertiti, (earth-616),secret identity,neutral characters,brown eyes,black hair,female characters,living characters,55.0,Sep-85,1985.0
686,stan lee, (earth-616),no dual identity,good characters,brown eyes,black hair,male characters,living characters,54.0,Jan-63,1963.0
688,hector ayala, (earth-616),public identity,good characters,brown eyes,black hair,male characters,deceased characters,54.0,Dec-75,1975.0
691,captain universe, (earth-616),secret identity,good characters,variable eyes,variable hair,agender characters,living characters,54.0,Aug-79,1979.0
692,mister negative, (earth-616),secret identity,bad characters,brown eyes,black hair,male characters,living characters,54.0,7-Jun,2007.0
693,william lumpkin, (earth-616),public identity,good characters,blue eyes,grey hair,male characters,living characters,53.0,Feb-63,1963.0
695,bova ayrshire, (earth-616),secret identity,good characters,brown eyes,brown hair,female characters,deceased characters,53.0,Aug-74,1974.0
696,seth, (earth-616),no dual identity,bad characters,brown eyes,red hair,male characters,living characters,53.0,Oct-75,1975.0
698,nikolai krylenko, (earth-616),secret identity,neutral characters,blue eyes,red hair,male characters,living characters,53.0,Apr-78,1978.0
699,valinor, (earth-616),public identity,neutral characters,brown eyes,black hair,male characters,living characters,53.0,Mar-79,1979.0
703,vanessa carlysle, (earth-616),secret identity,neutral characters,red eyes,white hair,female characters,living characters,53.0,Feb-91,1991.0
704,donyell taylor, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,53.0,Oct-93,1993.0
706,teon macik, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,living characters,53.0,10-Dec,2010.0
708,eva bell, (earth-616),public identity,good characters,blue eyes,black hair,female characters,living characters,53.0,13-Jan,2013.0
709,zuras, (earth-616),no dual identity,good characters,blue eyes,red hair,male characters,deceased characters,52.0,Aug-40,1940.0
711,steven rogers, (earth-616),secret identity,neutral characters,blue eyes,blond hair,male characters,living characters,52.0,Dec-53,1953.0
713,tana nile, (earth-616),no dual identity,good characters,blue eyes,black hair,female characters,deceased characters,52.0,Jun-66,1966.0
714,turk barrett, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,living characters,52.0,Oct-70,1970.0
716,argon, (earth-616),public identity,neutral characters,blue eyes,blond hair,male characters,deceased characters,52.0,Jan-79,1979.0
717,fabian stankowicz, (earth-616),public identity,good characters,blue eyes,grey hair,male characters,living characters,52.0,Mar-82,1982.0
719,manuel de la rocha, (earth-616),secret identity,bad characters,brown eyes,brown hair,male characters,living characters,52.0,Jun-84,1984.0
721,graydon creed, (earth-616),no dual identity,bad characters,blue eyes,brown hair,male characters,deceased characters,52.0,Jan-93,1993.0
722,max eisenhardt, (earth-616),secret identity,bad characters,blue eyes,white hair,male characters,living characters,52.0,Dec-95,1995.0
723,seward trainer, (earth-616),no dual identity,bad characters,brown eyes,brown hair,male characters,deceased characters,52.0,Jan-95,1995.0
725,gunther bain, (earth-616),secret identity,bad characters,blue eyes,black hair,male characters,deceased characters,51.0,Nov-64,1964.0
727,robert farrell, (earth-616),secret identity,neutral characters,brown eyes,black hair,male characters,living characters,51.0,Sep-77,1977.0
728,maximillian zaran, (earth-616),no dual identity,bad characters,blue eyes,red hair,male characters,living characters,51.0,Jun-79,1979.0
730,mikhail ursus, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,living characters,51.0,Apr-81,1981.0
731,joshua guthrie, (earth-616),secret identity,good characters,green eyes,red hair,male characters,deceased characters,51.0,Nov-84,1984.0
732,antonio rodriguez, (earth-616),secret identity,neutral characters,brown eyes,no hair,male characters,living characters,51.0,Aug-85,1985.0
733,jack hammer, (earth-616),secret identity,neutral characters,brown eyes,black hair,male characters,living characters,51.0,Aug-93,1993.0
734,neal shaara, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,51.0,May-00,2000.0
735,"john jonah jameson, sr.", (earth-616),no dual identity,good characters,brown eyes,white hair,male characters,living characters,51.0,9-Jan,2009.0
736,terry vance, (earth-616),public identity,good characters,blue eyes,auburn hair,male characters,living characters,50.0,Aug-40,1940.0
737,aphrodite ourania, (earth-616),secret identity,good characters,blue eyes,blond hair,female characters,living characters,50.0,Aug-48,1948.0
738,m-11, (earth-616),secret identity,good characters,yellow eyes,no hair,male characters,living characters,50.0,May-54,1954.0
739,sir percy of scandia, (earth-616),public identity,good characters,blue eyes,blond hair,male characters,deceased characters,50.0,May-55,1955.0
741,llyra morris, (earth-616),no dual identity,bad characters,green eyes,green hair,female characters,living characters,50.0,Dec-70,1970.0
742,robert kelly, (earth-616),public identity,neutral characters,brown eyes,brown hair,male characters,deceased characters,50.0,May-80,1980.0
744,amelia voght, (earth-616),no dual identity,neutral characters,green eyes,red hair,female characters,living characters,50.0,May-93,1993.0
745,marshall stone iii, (earth-616),secret identity,neutral characters,black eyes,black hair,male characters,living characters,50.0,Mar-93,1993.0
746,alexei kravinoff, (earth-616),public identity,bad characters,brown eyes,black hair,male characters,living characters,50.0,Feb-97,1997.0
747,guy smith, (earth-616),secret identity,good characters,purple eyes,white hair,male characters,deceased characters,50.0,1-Aug,2001.0
748,tike alicar, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,deceased characters,50.0,1-Jul,2001.0
749,eden fesi, (earth-616),secret identity,good characters,brown eyes,black hair,male characters,living characters,50.0,9-Jul,2009.0
750,raymond dawson, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,49.0,Sep-40,1940.0
755,tania belinskaya, (earth-616),secret identity,neutral characters,blue eyes,black hair,female characters,living characters,49.0,May-76,1976.0
756,william nasland, (earth-616),secret identity,good characters,blue eyes,black hair,male characters,deceased characters,49.0,Mar-77,1977.0
757,roger bochs, (earth-616),secret identity,good characters,blue eyes,red hair,male characters,deceased characters,49.0,Aug-83,1983.0
758,marcus stone, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,49.0,Jun-89,1989.0
759,deidre wentworth, (earth-616),secret identity,bad characters,blue eyes,black hair,female characters,living characters,49.0,Jul-91,1991.0
760,fabian cortez, (earth-616),public identity,bad characters,blue eyes,brown hair,male characters,deceased characters,49.0,Oct-91,1991.0
762,rumiko fujikawa, (earth-616),no dual identity,good characters,brown eyes,black hair,female characters,deceased characters,49.0,May-98,1998.0
763,gabriel cohuelo, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,49.0,10-Oct,2010.0
764,phillip coulson, (earth-616),no dual identity,good characters,blue eyes,brown hair,male characters,living characters,49.0,12-Jan,2012.0
765,christopher muse, (earth-616),public identity,good characters,brown eyes,black hair,male characters,living characters,49.0,13-Jan,2013.0
768,umar, (earth-616),public identity,bad characters,green eyes,black hair,female characters,living characters,48.0,Nov-66,1966.0
770,sha shan, (earth-616),public identity,good characters,grey eyes,black hair,female characters,living characters,48.0,May-72,1972.0
772,nekra sinclair, (earth-616),secret identity,bad characters,black eyes,black hair,female characters,deceased characters,48.0,Aug-73,1973.0
775,in-betweener, (earth-616),no dual identity,neutral characters,black eyes,no hair,male characters,living characters,48.0,Oct-75,1975.0
776,eric payne, (earth-616),secret identity,good characters,brown eyes,brown hair,male characters,living characters,48.0,Apr-77,1977.0
